name,amenity,historic,tourism,leisure,addr:street,latitude,longitude
,public_bookcase,,,,,48.6857771,6.1611952
,toilets,,,,,48.6948541,6.1882145
,toilets,,,,,48.6960343,6.1716791
,waste_basket,,,,,48.6962195,6.1718462
,parking_entrance,,,,,48.6862963,6.1729498
,toilets,,,,,48.6961112,6.1716268
Bar du théâtre,bar,,,,,48.6960818,6.1717319
,grit_bin,,,,,48.6862885,6.1729961
Durex,vending_machine,,,,,48.6974492,6.1559123
,vending_machine,,,,,48.6910544,6.1866732
,waste_basket,,,,,48.6910547,6.186674
Hôtel Campanile Nancy Centre - Gare,,,hotel,,,48.6916735,6.1754872
Les Deux Palmiers,bar,,,,,48.6921361,6.1784534
Caisse d'Épargne,bank,,,,,48.691638,6.1779211
,waste_disposal,,,,,48.6967788,6.1594429
,clock,,,,,48.6884332,6.1659569
,waste_basket,,,,,48.7040913,6.1735922
,bench,,,,,48.7041136,6.1727751
Société Générale,bank,,,,,48.6955713,6.1768044
,bench,,,,,48.6897711,6.1741694
,bicycle_parking,,,,,48.6825904,6.1629627
,bicycle_parking,,,,,48.6966712,6.1717228
Le passe-livres,public_bookcase,,,,,48.6836496,6.178263
,bench,,,,,48.689706,6.1742173
,bicycle_parking,,,,,48.6869908,6.1685113
,bicycle_parking,,,,,48.6869682,6.1684359
Karadeniz,fast_food,,,,,48.6923005,6.1794647
,waste_basket,,,,,48.6918159,6.1780645
,waste_basket,,,,,48.6808932,6.1712347
,bicycle_parking,,,,,48.6863379,6.1637305
,bicycle_parking,,,,,48.686346,6.1638206
,bicycle_parking,,,,,48.6864165,6.1841029
,bicycle_parking,,,,,48.6932544,6.1666548
,bicycle_parking,,,,,48.6928206,6.1667888
,waste_basket,,,,,48.6831335,6.1609646
,waste_basket,,,,,48.6829255,6.1610379
Salle Raugraff,theatre,,,,,48.6896798,6.1810967
Chamas Tacos,fast_food,,,,,48.6899017,6.1808559
,bicycle_parking,,,,,48.689668,6.1781213
,waste_basket,,,,,48.6903456,6.178676
Hôtel Stanley,,,hotel,,,48.6893328,6.1782306
,drinking_water,,,,,48.6787454,6.1877362
,drinking_water,,,,,48.701619,6.1748636
Poké Bar,fast_food,,,,,48.689573,6.1810953
,,memorial,,,,48.6896696,6.1810248
,,memorial,,,,48.6962437,6.1763171
Le Petit Monde de Barnabé,cafe,,,,,48.6887672,6.1821842
,waste_disposal,,,,,48.6848489,6.1795328
,bench,,,,,48.6988315,6.1779239
,bench,,,,,48.6853812,6.1639186
,bicycle_parking,,,,,48.6856356,6.1721122
,waste_disposal,,,,,48.6814783,6.1785884
,bicycle_parking,,,,,48.6846862,6.1620922
,waste_disposal,,,,,48.6814691,6.178554
,bicycle_parking,,,,,48.6846654,6.1619495
,bench,,,,,48.685434,6.1636712
,bicycle_parking,,,,,48.6846006,6.1619652
,,wayside_cross,,,,48.6925207,6.1582661
,parking_entrance,,,,,48.6868948,6.1741622
,waste_basket,,,,,48.681044,6.1785167
,parking_entrance,,,,,48.6819553,6.1793502
Atelier national de recherche typographique,research_institute,,,,,48.6747739,6.1699019
,bicycle_rental,,,,,48.6929049,6.2015388
,bicycle_parking,,,,,48.7007561,6.1867518
Appart'City Nancy,,,hotel,,,48.6925998,6.1981545
,,memorial,,,,48.6883623,6.1941593
Lionnois,,memorial,,,,48.6960213,6.1806073
,toilets,,,,,48.7005487,6.1617325
,waste_basket,,,,,48.6958088,6.1807614
,bicycle_parking,,,,,48.6952496,6.1785895
Barbara Kitchen,restaurant,,,,,48.6893234,6.1798208
Piperno,restaurant,,,,,48.6892638,6.1804571
dans cette maison est né Henri Poincaré,,memorial,,,,48.6978424,6.178578
,bicycle_parking,,,,,48.6929268,6.1847579
,drinking_water,,,,,48.689632,6.183113
,bicycle_parking,,,,,48.6929694,6.1844829
,bicycle_parking,,,,,48.678968,6.1620883
,bicycle_parking,,,,,48.6920099,6.1936498
,bicycle_parking,,,,,48.6919988,6.1936089
,bench,,,,,48.7017487,6.1868262
,,memorial,,,,48.7017673,6.1867619
,waste_basket,,,,,48.7019784,6.1842298
,waste_basket,,,,,48.7022758,6.1824344
,vending_machine,,,,,48.7022735,6.1824324
,waste_basket,,,,,48.7031542,6.1813699
,waste_basket,,,,,48.7037008,6.179884
,waste_basket,,,,,48.7041028,6.1780212
,waste_basket,,,,,48.7041575,6.1770616
,waste_basket,,,,,48.7041105,6.1765433
,waste_basket,,,,,48.7041733,6.1758735
,bicycle_parking,,,,,48.6974753,6.1926667
,bicycle_parking,,,,,48.700912,6.181865
,bicycle_parking,,,,,48.6876962,6.1597775
,bicycle_parking,,,,,48.6758845,6.1818242
,bicycle_parking,,,,,48.680207,6.1741461
,bicycle_parking,,,,,48.6735556,6.1654333
,bicycle_parking,,,,,48.6921734,6.1799973
,parking_entrance,,,,,48.6892336,6.1706061
Isabey Est Né Dans Cette Maison,,memorial,,,,48.6891537,6.1835494
,waste_disposal,,,,,48.6873577,6.1708066
,bicycle_parking,,,,,48.6923772,6.1811106
Made in France,fast_food,,,,,48.6765477,6.1693927
Bread and Coffee,cafe,,,,,48.6766388,6.1693244
Le Jardin des Thermes,restaurant,,,,,48.6760186,6.1697988
EDG Conduite,driving_school,,,,,48.6750538,6.1705221
Snack Blandan,fast_food,,,,,48.6744682,6.1709682
Bonidé,fast_food,,,,,48.6740459,6.1712577
Câlins et Trottinettes,kindergarten,,,,,48.6738525,6.1720902
Émilie Sushi Bar,fast_food,,,,,48.6734963,6.1735683
Made in France,fast_food,,,,,48.6966359,6.1791435
,parking_entrance,,,,,48.6922063,6.1620606
,bench,,,,,48.6858211,6.195877
,bench,,,,,48.6858689,6.1958495
Hôtel Foch,,,hotel,,Avenue Foch,48.6886617,6.1737433
Les p'tites graines Montessori,kindergarten,,,,,48.6706145,6.1711335
,waste_basket,,,,,48.6985351,6.1657615
,bench,,,,,48.6984197,6.1659037
,bench,,,,,48.6984555,6.1658349
,bench,,,,,48.6985286,6.1657341
,waste_basket,,,,,48.6983866,6.166118
,waste_basket,,,,,48.6986943,6.1658156
,bench,,,,,48.6985825,6.166189
,bench,,,,,48.6985451,6.1662162
,waste_basket,,,,,48.6988315,6.1660372
,bench,,,,,48.6988572,6.1660439
,bench,,,,,48.6989134,6.1660202
,bench,,,,,48.6989558,6.1659983
,bench,,,,,48.6989684,6.1658424
,bench,,,,,48.6989842,6.1658902
,bench,,,,,48.6990006,6.165931
,waste_basket,,,,,48.699002,6.1659596
,toilets,,,,,48.6987399,6.1654192
,waste_basket,,,,,48.6988479,6.1655437
,bench,,,,,48.6983029,6.1658558
,bench,,,,,48.6718581,6.172048
,bicycle_parking,,,,,48.6925867,6.1815512
,bench,,,,,48.6722298,6.172292
,bench,,,,,48.6723303,6.1720367
,waste_basket,,,,,48.6723383,6.1720021
,waste_basket,,,,,48.6721994,6.172275
,compressed_air,,,,,48.6829736,6.1910189
Pharmacie du Ginkgo,pharmacy,,,,,48.6917889,6.1834813
CIC,bank,,,,,48.6915645,6.1836216
,bicycle_parking,,,,,48.698277,6.2013259
,bicycle_parking,,,,,48.6734025,6.1653152
Association École de Nancy,,memorial,,,,48.6906731,6.1775023
,charging_station,,,,,48.6951419,6.1837628
,charging_station,,,,,48.6951248,6.1837068
Berlin Kebap Haus,fast_food,,,,,48.6932343,6.1897813
,waste_basket,,,,,48.6916012,6.1782314
,recycling,,,,,48.6725403,6.1675103
Les Cousins,bar,,,,,48.6901399,6.1716185
,charging_station,,,,,48.6753183,6.2069606
,charging_station,,,,,48.6753345,6.207005
,charging_station,,,,,48.6753514,6.2070491
,charging_station,,,,,48.6753667,6.2070928
,charging_station,,,,,48.6753829,6.2071365
,bench,,,,,48.6785217,6.1675086
,bicycle_parking,,,,,48.6782286,6.1690727
,parking_entrance,,,,,48.6786653,6.1682851
,parking_space,,,,,48.6799658,6.1676869
,parking_space,,,,,48.6798674,6.1673387
,compressed_air,,,,,48.6932731,6.2018663
,drinking_water,,,,,48.6923941,6.2017307
,waste_disposal,,,,,48.6881931,6.1869872
,waste_disposal,,,,,48.6882035,6.186961
Villa Thermae,,,hotel,,,48.6792834,6.1681828
MadCat,fast_food,,,,,48.6966314,6.1792603
Le Bar du Crystal,bar,,,,Rue Chanzy,48.6901445,6.1781096
,bench,,,,,48.7041004,6.1740093
,bench,,,,,48.7041021,6.1741166
,bicycle_parking,,,,,48.6818438,6.1690155
,bicycle_parking,,,,,48.6818645,6.1690874
,compressed_air,,,,,48.6745879,6.170711
,bicycle_parking,,,,,48.6811774,6.1639796
,bicycle_parking,,,,,48.6906113,6.1585896
,bicycle_parking,,,,,48.6907523,6.1593439
,bicycle_parking,,,,,48.6837681,6.1765403
,atm,,,,,48.6893261,6.1747855
,recycling,,,,,48.6980068,6.1899401
,bench,,,,,48.6980926,6.1899252
,bench,,,,,48.6981111,6.1899147
,lounger,,,,,48.7019331,6.1857326
,lounger,,,,,48.701935,6.1856981
,lounger,,,,,48.7019355,6.1856639
,bench,,,,,48.7043854,6.1825353
,bench,,,,,48.7043402,6.182502
,bench,,,,,48.7043569,6.1824267
,waste_basket,,,,,48.7043734,6.182464
,bench,,,,,48.7043669,6.1824699
,public_bookcase,,,,,48.7043739,6.1824996
Antoinette Restaurant Nancy,restaurant,,,,,48.6914161,6.1881767
,bicycle_parking,,,,,48.6910733,6.1985033
,bicycle_parking,,,,,48.6913181,6.1988411
,bench,,,,,48.6968291,6.1778744
,bench,,,,,48.6967742,6.1779314
,bench,,,,,48.6968087,6.1779508
,bench,,,,,48.6968326,6.1779307
,vending_machine,,,,,48.6850133,6.1873905
,photo_booth,,,,,48.6927629,6.183442
L'Atelier 35,restaurant,,,,,48.6880922,6.1821784
Yom Thaï Food,restaurant,,,,,48.6881775,6.1821157
Le Coup de Fourchette,restaurant,,,,,48.6881272,6.1821527
,kick-scooter_parking,,,,,48.6709787,6.1617472
,bicycle_parking,,,,,48.6985302,6.1577609
,recycling,,,,,48.6792898,6.1735241
,recycling,,,,,48.6792703,6.1735312
,recycling,,,,,48.6795017,6.175798
,recycling,,,,,48.6794959,6.1757822
,recycling,,,,,48.6797319,6.1669423
,bench,,,,,48.6797632,6.1670138
,bench,,,,,48.6796739,6.1670748
,bench,,,,,48.6796959,6.1669686
,bench,,,,,48.6793623,6.1673239
,bench,,,,,48.6794216,6.1671466
,bench,,,,,48.6793955,6.1671639
,bench,,,,,48.6791625,6.1673338
,bench,,,,,48.6790874,6.1674714
,bench,,,,,48.678892,6.1676107
,bench,,,,,48.6787854,6.1676915
,bench,,,,,48.6787668,6.1677055
,bench,,,,,48.6787039,6.1677502
Laura Blattner,dentist,,,,,48.6712344,6.1663834
Station réparation & gonflage,bicycle_repair_station,,,,,48.6941224,6.1650467
Thé Viet,cafe,,,,,48.6897326,6.1807884
,waste_disposal,,,,,48.6930056,6.1808814
,bicycle_parking,,,,,48.69468,6.1837829
,bicycle_parking,,,,,48.694719,6.1837732
,bicycle_parking,,,,,48.6949956,6.1819865
,bicycle_parking,,,,,48.6949755,6.1819151
,bicycle_parking,,,,,48.6950883,6.1825743
Allo Pizza,fast_food,,,,,48.6892479,6.1611466
,fountain,,,,,48.6885693,6.1966715
,bicycle_parking,,,,,48.6761823,6.1904942
,bicycle_parking,,,,,48.6749115,6.1802614
,bicycle_parking,,,,,48.6767362,6.1776395
,bicycle_parking,,,,,48.6999377,6.1502206
,bicycle_parking,,,,,48.6992991,6.1494579
,bicycle_parking,,,,,48.692464,6.1418027
,bicycle_parking,,,,,48.6924059,6.1397882
,bicycle_parking,,,,,48.6923838,6.1397787
,bicycle_parking,,,,,48.679927,6.1668518
,bicycle_parking,,,,,48.6786625,6.1787715
,bicycle_parking,,,,,48.67313,6.1717948
,bicycle_parking,,,,,48.6736733,6.1713911
,bicycle_parking,,,,,48.67461,6.1707902
,bicycle_parking,,,,,48.6723127,6.1656016
,bicycle_parking,,,,,48.6708899,6.1667981
,bicycle_parking,,,,,48.6706991,6.1668985
,bicycle_parking,,,,,48.6707351,6.1668454
,bicycle_parking,,,,,48.7026672,6.1569224
,bicycle_parking,,,,,48.6965388,6.162688
,bicycle_parking,,,,,48.6902938,6.1725153
,bicycle_parking,,,,,48.6874715,6.1663517
,bicycle_parking,,,,,48.6871105,6.1653097
,bicycle_parking,,,,,48.6900519,6.167345
,bicycle_parking,,,,,48.6991158,6.1659467
,bicycle_parking,,,,,48.6981521,6.165481
,bicycle_parking,,,,,48.6980202,6.16431
,bicycle_parking,,,,,48.6849674,6.1645406
,bicycle_parking,,,,,48.6849036,6.1644685
,bicycle_parking,,,,,48.6856805,6.1639878
,bicycle_parking,,,,,48.6865317,6.1645853
,bicycle_parking,,,,,48.6861597,6.1668655
,bicycle_parking,,,,,48.6859011,6.1732804
,bicycle_parking,,,,,48.6862258,6.1701407
,bicycle_parking,,,,,48.6862394,6.1699341
,bicycle_parking,,,,,48.6869303,6.172027
,bicycle_parking,,,,,48.6886257,6.1910264
,bicycle_parking,,,,,48.7008509,6.179532
,bicycle_parking,,,,,48.7033811,6.179398
,bicycle_parking,,,,,48.7012048,6.1767107
,bicycle_parking,,,,,48.6855348,6.1849946
,bicycle_parking,,,,,48.6854641,6.1851472
,bicycle_parking,,,,,48.7027283,6.1756398
,bicycle_parking,,,,,48.7037411,6.175507
,bicycle_parking,,,,,48.680504,6.1949444
,bicycle_parking,,,,,48.6777496,6.1987575
,bicycle_parking,,,,,48.7065415,6.1809626
,bicycle_parking,,,,,48.6924175,6.1764572
,bicycle_parking,,,,,48.6923221,6.1761515
,bicycle_parking,,,,,48.6933565,6.1761834
,bicycle_parking,,,,,48.6934042,6.1761539
,bicycle_parking,,,,,48.6931615,6.1755435
,bicycle_parking,,,,,48.6935167,6.1767546
,bicycle_parking,,,,,48.6824153,6.1711295
,bicycle_parking,,,,,48.7011896,6.1688207
,bicycle_parking,,,,,48.7039096,6.1698582
,bicycle_parking,,,,,48.6819393,6.1689291
,bicycle_parking,,,,,48.6987496,6.1790998
,bicycle_parking,,,,,48.6984818,6.1792797
,bicycle_parking,,,,,48.7010066,6.1834758
,bicycle_parking,,,,,48.7010611,6.1834333
,bicycle_parking,,,,,48.687322,6.1825906
,bicycle_parking,,,,,48.6899709,6.1886837
,bicycle_parking,,,,,48.6881132,6.1872251
,bicycle_parking,,,,,48.6881347,6.1871751
,bicycle_parking,,,,,48.6884193,6.1879611
,bicycle_parking,,,,,48.6876277,6.184718
,bicycle_parking,,,,,48.6998811,6.180043
,bicycle_parking,,,,,48.6897145,6.1854116
,bicycle_parking,,,,,48.6951976,6.1955058
,bicycle_parking,,,,,48.6952794,6.1953958
,bicycle_parking,,,,,48.6935529,6.1986707
,bicycle_parking,,,,,48.6954483,6.1924642
,bicycle_parking,,,,,48.6953305,6.192726
,bicycle_parking,,,,,48.6954327,6.1926902
,bicycle_parking,,,,,48.6963255,6.1929271
,bicycle_parking,,,,,48.6916429,6.1905663
,bicycle_parking,,,,,48.6992577,6.1898776
,bicycle_parking,,,,,48.6936476,6.1847987
,bicycle_parking,,,,,48.6909089,6.1823056
,bicycle_parking,,,,,48.6894609,6.1820917
,bicycle_parking,,,,,48.6924987,6.1800088
,bicycle_parking,,,,,48.6915189,6.1796421
,bicycle_parking,,,,,48.6936227,6.1801961
,bicycle_parking,,,,,48.694333,6.1799708
,bench,,,,,48.6900853,6.1898859
,bench,,,,,48.6900812,6.1898358
,bench,,,,,48.6901197,6.1898524
Vaudémont,restaurant,,,,,48.6944446,6.1821125
B comme bœuf,restaurant,,,,,48.6892571,6.1831208
La Verdine,restaurant,,,,,48.6819854,6.1648958
Café du Bon Coin,cafe,,,,,48.6821691,6.1659823
Pharmacie Giphar,pharmacy,,,,,48.6827215,6.1659617
Maxi Kebab,fast_food,,,,,48.6830069,6.1661417
Régalo Pizzas,fast_food,,,,,48.6835943,6.1684084
Bibliothèque Pour Tous,library,,,,,48.6834698,6.1733286
Pharmacie Saint-Joseph,pharmacy,,,,,48.6835203,6.1742718
Mairie de Quartier Mon Désert,townhall,,,,,48.6847625,6.1792726
,bicycle_parking,,,,,48.6796526,6.1690805
Charlie Coworking,coworking_space,,,,,48.7018342,6.1729574
,bicycle_parking,,,,,48.6957858,6.1963147
,bicycle_parking,,,,,48.6958282,6.1962384
,bicycle_parking,,,,,48.6907863,6.1841044
,recycling,,,,,48.6905192,6.184287
,recycling,,,,,48.6905536,6.1842718
,recycling,,,,,48.6905366,6.1842796
,waste_disposal,,,,,48.6925823,6.1835051
Collège Montessori Grand Est,school,,,,,48.6860649,6.1688289
,photo_booth,,,,,48.6847755,6.179294
Photomaton,photo_booth,,,,,48.688093,6.1816919
,printer,,,,,48.6879932,6.1818303
,printer,,,,,48.6879997,6.1818508
,bench,,,,,48.6794406,6.1665078
,photo_booth,,,,,48.6690409,6.1634223
,printer,,,,,48.6851326,6.161014
Le village Afrotaste,restaurant,,,,Boulevard Lobau,48.6891666,6.1943737
,atm,,,,,48.6778874,6.1681324
,parcel_locker,,,,,48.6895986,6.1733816
,bicycle_parking,,,,,48.7044861,6.169681
,bicycle_parking,,,,,48.6906178,6.1693691
,bicycle_parking,,,,,48.6735219,6.1654501
,bicycle_parking,,,,,48.6942445,6.1867738
,bicycle_parking,,,,,48.694107,6.1863538
,bicycle_parking,,,,,48.6926311,6.183112
,bicycle_parking,,,,,48.6927277,6.183033
,bicycle_parking,,,,,48.6921576,6.2013488
,bicycle_parking,,,,,48.6915527,6.1853455
,bicycle_parking,,,,,48.6889113,6.1811281
,bicycle_parking,,,,,48.6900302,6.1829693
,bicycle_parking,,,,,48.6914309,6.1838457
GOMU,fast_food,,,,,48.689428,6.1810191
,parking_space,,,,,48.6789048,6.1909501
,parking_space,,,,,48.7044486,6.1634897
,parking_space,,,,,48.7044765,6.1634796
,parking_space,,,,,48.7044889,6.163324
,parking_space,,,,,48.7045163,6.163312
,parking_space,,,,,48.6767574,6.1967665
,parking_space,,,,,48.6770129,6.1971695
,parking_space,,,,,48.6770289,6.1972117
,parking_space,,,,,48.6757718,6.1960711
,vending_machine,,,,,48.689021,6.1748792
,toilets,,,,,48.6921397,6.1850785
Bistrot Georgette,bar,,,,Rue Saint-Georges,48.6919515,6.1863774
L’Arborio,restaurant,,,,,48.6968744,6.1794531
54 Cocktails Bar,bar,,,,Rue Lafayette,48.6947489,6.1797119
,hand_washing,,,,,48.6891253,6.174807
,waste_basket,,,,,48.6890814,6.1749708
,waste_basket,,,,,48.6888963,6.1751769
,ticket_validator,,,,,48.6902262,6.1758488
,waste_basket,,,,,48.6904108,6.1757118
,ticket_validator,,,,,48.6904243,6.1757076
,waste_basket,,,,,48.6888956,6.1749943
,ticket_validator,,,,,48.6888387,6.175074
,bench,,,,,48.6901442,6.1750644
,bench,,,,,48.6902526,6.1753286
,bench,,,,,48.6902619,6.1754073
,bench,,,,,48.6901376,6.1750089
,bench,,,,,48.6902066,6.1755651
,bench,,,,,48.6902434,6.1752725
,bench,,,,,48.69026,6.1755298
,bench,,,,,48.6899166,6.175205
,bench,,,,,48.6898912,6.1751271
,bench,,,,,48.6899162,6.1753555
,vending_machine,,,,,48.6889927,6.1747751
,vending_machine,,,,,48.6889975,6.1747909
,vending_machine,,,,,48.6890022,6.1748067
,vending_machine,,,,,48.689012,6.1747455
,ticket_validator,,,,,48.689007,6.1748225
,bench,,,,,48.6900734,6.1756038
,bench,,,,,48.6899523,6.1754543
,bench,,,,,48.6900138,6.1755629
,bench,,,,,48.6889605,6.1749702
,bench,,,,,48.6889473,6.1749699
,bench,,,,,48.6889851,6.174946
,bench,,,,,48.6889768,6.1749423
,bench,,,,,48.6889666,6.1749641
,bench,,,,,48.68898,6.1749501
,bench,,,,,48.6889571,6.1749618
,bench,,,,,48.6889402,6.1749771
,bench,,,,,48.6889631,6.1749549
,bench,,,,,48.6889822,6.1749386
,waste_basket,,,,,48.6889511,6.1749631
,waste_basket,,,,,48.6891601,6.174907
,vending_machine,,,,,48.6898032,6.1743137
,vending_machine,,,,,48.6894302,6.1745992
,waste_basket,,,,,48.6898827,6.1744174
,vending_machine,,,,,48.6898579,6.1743776
,waste_basket,,,,,48.6892847,6.1750006
,waste_basket,,,,,48.6892937,6.1749932
,vending_machine,,,,,48.6891227,6.1750635
,ticket_validator,,,,,48.6899128,6.1741951
,waste_basket,,,,,48.6899084,6.1747755
,waste_basket,,,,,48.6899411,6.1747496
,bench,,,,,48.6898794,6.1746243
,waste_basket,,,,,48.6897863,6.1745336
,waste_basket,,,,,48.6889466,6.1751299
,waste_basket,,,,,48.688654,6.1760755
,bench,,,,,48.6886647,6.1761093
,waste_basket,,,,,48.6886897,6.1761858
,waste_basket,,,,,48.68857,6.176273
,bench,,,,,48.6885557,6.1762362
,waste_basket,,,,,48.6885384,6.1761654
,bench,,,,,48.6885426,6.1761922
Photomaton,photo_booth,,,,,48.6896709,6.1744996
,vending_machine,,,,,48.6898939,6.1744729
,vending_machine,,,,,48.6898863,6.1745049
,vending_machine,,,,,48.6899019,6.1744971
,waste_basket,,,,,48.6892332,6.174787
,vending_machine,,,,,48.6897649,6.1743454
,waste_basket,,,,,48.6893016,6.1749751
,waste_basket,,,,,48.6892883,6.1749835
,vending_machine,,,,,48.6894166,6.1746079
Photomaton,photo_booth,,,,,48.6897624,6.1744632
,waste_basket,,,,,48.6897474,6.1742721
,vending_machine,,,,,48.6897543,6.1743532
,waste_basket,,,,,48.6898634,6.1746187
,bench,,,,,48.6894772,6.1746768
,waste_basket,,,,,48.6894199,6.1747205
,bench,,,,,48.6895729,6.1746081
,charging_station,,,,,48.6903383,6.1755213
,vending_machine,,,,,48.6898556,6.1742765
,waste_basket,,,,,48.6899585,6.1743188
,waste_basket,,,,,48.6899644,6.1743539
,ticket_validator,,,,,48.6898166,6.1743057
,vending_machine,,,,,48.6898696,6.174267
,vending_machine,,,,,48.6898251,6.1742999
,waste_basket,,,,,48.6893748,6.1747436
,waste_basket,,,,,48.6896504,6.1745602
,hand_washing,,,,,48.6898734,6.1744262
,bench,,,,,48.6898955,6.1746674
,waste_basket,,,,,48.6897775,6.1742517
,waste_basket,,,,,48.689872,6.1741742
,ticket_validator,,,,,48.6895223,6.1736486
,bicycle_parking,,,,,48.6901698,6.1742523
,bicycle_parking,,,,,48.6904914,6.1742435
,waste_basket,,,,,48.6895289,6.1736393
,ticket_validator,,,,,48.6895407,6.1736667
,waste_basket,,,,,48.6895504,6.1750259
,ticket_validator,,,,,48.6896974,6.1731672
,vending_machine,,,,,48.6895663,6.1733779
Photomaton,photo_booth,,,,,48.6895631,6.1733668
,bench,,,,,48.6894447,6.1726417
,bench,,,,,48.6894952,6.1728037
,bench,,,,,48.6895508,6.1729768
,bench,,,,,48.6901797,6.1729584
,waste_basket,,,,,48.6895292,6.1732909
,waste_basket,,,,,48.6895564,6.1732726
,waste_basket,,,,,48.6895312,6.1733043
,waste_basket,,,,,48.6886196,6.1753106
,waste_basket,,,,,48.6895886,6.1733197
,waste_basket,,,,,48.6885247,6.1751569
,bench,,,,,48.6880029,6.1750774
,bench,,,,,48.6880452,6.1750334
,bench,,,,,48.6879558,6.1751216
,bench,,,,,48.6880897,6.1749941
,bench,,,,,48.6898545,6.1739008
,bench,,,,,48.6898459,6.1739186
,waste_basket,,,,,48.6898229,6.1739237
,bench,,,,,48.688503,6.1748626
,waste_basket,,,,,48.6884879,6.1748686
,waste_basket,,,,,48.6883389,6.1749824
,bench,,,,,48.6883524,6.1749736
,bench,,,,,48.6884047,6.1749364
,bench,,,,,48.6882898,6.1750256
,bench,,,,,48.6880689,6.1752317
,bench,,,,,48.6881473,6.1751647
,bench,,,,,48.6881125,6.1751955
,bench,,,,,48.6880222,6.1752695
,bench,,,,,48.6883183,6.1752034
,waste_basket,,,,,48.6885499,6.1750343
,waste_basket,,,,,48.6880653,6.1754177
,bench,,,,,48.6885589,6.1750265
,vending_machine,,,,,48.6885421,6.1750403
,bench,,,,,48.6884835,6.1750826
,bench,,,,,48.688232,6.1752716
,bench,,,,,48.6880865,6.175399
,bench,,,,,48.688391,6.1751491
,bench,,,,,48.6879853,6.1754861
,bench,,,,,48.6892063,6.1743653
,bench,,,,,48.6897864,6.1737314
,bench,,,,,48.6898591,6.1736893
,bench,,,,,48.689951,6.1736274
,bench,,,,,48.6900428,6.1735756
,bench,,,,,48.6898953,6.173664
,bench,,,,,48.6899907,6.17359
,bench,,,,,48.6898052,6.1737187
,waste_basket,,,,,48.6897943,6.1741526
,bench,,,,,48.6901457,6.1739058
,bench,,,,,48.6900102,6.1740037
,bench,,,,,48.6898381,6.1741212
,waste_basket,,,,,48.6895487,6.1743344
,waste_basket,,,,,48.6882686,6.1748449
,bench,,,,,48.688285,6.1748372
,bench,,,,,48.6882193,6.1748921
,waste_basket,,,,,48.6884314,6.1747301
,bench,,,,,48.688349,6.1747915
,bench,,,,,48.6890127,6.1743079
,bench,,,,,48.6891875,6.1741601
,bench,,,,,48.6892097,6.1741444
,waste_basket,,,,,48.689201,6.1741506
,waste_basket,,,,,48.6897597,6.1737401
,bench,,,,,48.6897624,6.1737565
,bench,,,,,48.689737,6.1737732
,bench,,,,,48.6899938,6.1738034
,bench,,,,,48.6900553,6.1737629
,bench,,,,,48.6899367,6.1738427
,bench,,,,,48.6898839,6.1738816
,bench,,,,,48.6901013,6.173732
,bench,,,,,48.6899235,6.1738519
,bench,,,,,48.6894101,6.174243
,waste_basket,,,,,48.689482,6.1741793
,vending_machine,,,,,48.6894558,6.1742006
,bench,,,,,48.6894705,6.1742025
,waste_basket,,,,,48.689317,6.1744932
,bench,,,,,48.6891618,6.1746119
,bench,,,,,48.6892777,6.1743156
,bench,,,,,48.6892907,6.1743188
,waste_basket,,,,,48.6892702,6.1743226
,bench,,,,,48.6892638,6.1743293
,bench,,,,,48.6890779,6.174461
,bench,,,,,48.6892322,6.1741273
,bench,,,,,48.6892456,6.1741287
,bench,,,,,48.6893508,6.1740476
,waste_basket,,,,,48.689441,6.1739858
,bench,,,,,48.689423,6.1739925
,bench,,,,,48.6895312,6.1736431
,bench,,,,,48.6897124,6.1735007
,waste_basket,,,,,48.6897371,6.1734887
,waste_basket,,,,,48.6895134,6.1736548
,bench,,,,,48.689828,6.1734243
,bench,,,,,48.6895003,6.1736648
,bench,,,,,48.6897536,6.1734786
L'Ardoise,restaurant,,,,,48.6938711,6.1807861
Osaka Street Food,restaurant,,,,,48.6939141,6.1809602
Papa Joe,restaurant,,,,,48.6940446,6.181485
La Cerise sur le Gâteau,restaurant,,,,,48.6942492,6.1817521
Starbucks,cafe,,,,,48.6911008,6.1831815
LCL,bank,,,,,48.6910037,6.182882
Salon de Thé Batt,cafe,,,,,48.6912614,6.1842402
Le Mont Liban,restaurant,,,,,48.6914452,6.1842475
Godot & Fils,bureau_de_change,,,,,48.6914163,6.1841585
Pharmacie de la Cathédrale,pharmacy,,,,,48.6917932,6.1853245
,bench,,,,,48.691735,6.1859727
,bench,,,,,48.6915798,6.185588
,bench,,,,,48.69112,6.1878793
Trattoria San Giorgio,restaurant,,,,,48.692296,6.186887
Crédit Coopératif,bank,,,,,48.6921947,6.1865797
Brasserie Saint-Georges,restaurant,,,,,48.6921629,6.1864714
Café Des Trolls,pub,,,,,48.6918347,6.1854517
Les Docks,pub,,,,,48.6916585,6.1849085
Le Schmilblick,bar,,,,,48.6919878,6.1864915
Madame Bergamote,cafe,,,,,48.6945446,6.1815557
L’Auberge Francine,restaurant,,,,,48.6726803,6.1940608
Caméo Commanderie,cinema,,,,,48.6870352,6.1721765
BBC,bar,,,,,48.6901353,6.1795795
Khao Thip,vending_machine,,,,,48.689402,6.1746198
Eugène Tisserant,,memorial,,,,48.6901088,6.1796186
,bench,,,,,48.6688124,6.1643295
,bench,,,,,48.6687901,6.1644744
,bench,,,,,48.6686227,6.1644266
